id,commentary_id,commentary_key,translation,language
846,4632,3.3.57_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
847,4632,3.3.57_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
848,4643,3.3.58_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
849,4643,3.3.58_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
850,4654,3.3.59_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
851,4654,3.3.59_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
852,4665,3.3.60_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
853,4665,3.3.60_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
854,4676,3.3.61_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
855,4676,3.3.61_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
856,4687,3.3.62_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
857,4687,3.3.62_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
858,4698,3.3.63_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
859,4698,3.3.63_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
860,4709,3.3.64_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
861,4709,3.3.64_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
862,4720,3.3.65_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
863,4720,3.3.65_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
864,4731,3.3.66_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
865,4731,3.3.66_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
866,4742,3.3.67_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
867,4742,3.3.67_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
868,4753,3.3.68_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
869,4753,3.3.68_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
870,4764,3.4.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
871,4764,3.4.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
872,4775,3.4.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
873,4775,3.4.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
874,4786,3.4.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
875,4786,3.4.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
876,4797,3.4.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
877,4797,3.4.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
878,4808,3.4.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
879,4808,3.4.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
880,4819,3.4.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
881,4819,3.4.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
882,4830,3.4.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
883,4830,3.4.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
884,4841,3.4.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
885,4841,3.4.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
886,4852,3.4.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
887,4852,3.4.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
888,4863,3.4.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
889,4863,3.4.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
890,4874,3.4.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
891,4874,3.4.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
892,4885,3.4.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
893,4885,3.4.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
894,4896,3.4.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
895,4896,3.4.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
896,4907,3.4.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
897,4907,3.4.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
898,4918,3.4.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
899,4918,3.4.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
900,4929,3.4.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
901,4929,3.4.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
902,4940,3.4.17_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
903,4940,3.4.17_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
904,4951,3.4.18_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
905,4951,3.4.18_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
906,4962,3.4.19_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
907,4962,3.4.19_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
908,4973,3.4.20_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
909,4973,3.4.20_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
910,4984,3.4.21_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
911,4984,3.4.21_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
912,4995,3.4.22_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
913,4995,3.4.22_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
914,5006,3.4.23_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
915,5006,3.4.23_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
916,5017,3.4.24_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
917,5017,3.4.24_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
918,5028,3.4.25_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
919,5028,3.4.25_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
920,5039,3.4.26_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
921,5039,3.4.26_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
922,5050,3.4.27_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
923,5050,3.4.27_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
924,5061,3.4.28_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
925,5061,3.4.28_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
926,5072,3.4.29_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
927,5072,3.4.29_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
928,5083,3.4.30_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
929,5083,3.4.30_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
930,5094,3.4.31_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
931,5094,3.4.31_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
932,5105,3.4.32_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
933,5105,3.4.32_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
934,5116,3.4.33_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
935,5116,3.4.33_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
936,5127,3.4.34_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
937,5127,3.4.34_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
938,5138,3.4.35_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
939,5138,3.4.35_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
940,5149,3.4.36_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
941,5149,3.4.36_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
942,5160,3.4.37_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
943,5160,3.4.37_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
944,5171,3.4.38_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
945,5171,3.4.38_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
946,5182,3.4.39_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
947,5182,3.4.39_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
948,5193,3.4.40_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
949,5193,3.4.40_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
950,5204,3.4.41_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
951,5204,3.4.41_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
952,5215,3.4.42_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
953,5215,3.4.42_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
954,5226,3.4.43_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
955,5226,3.4.43_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
956,5237,3.4.44_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
957,5237,3.4.44_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
958,5248,3.4.45_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
959,5248,3.4.45_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
960,5259,3.4.49_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
961,5259,3.4.49_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
962,5270,3.4.47_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
963,5270,3.4.47_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
964,5281,3.4.48_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
965,5281,3.4.48_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
966,5292,3.4.50_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
967,5292,3.4.50_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
968,5303,3.4.51_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
969,5303,3.4.51_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
970,5314,4.1.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
971,5314,4.1.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
972,5325,4.1.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
973,5325,4.1.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
974,5336,4.1.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
975,5336,4.1.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
976,5347,4.1.4_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
977,5347,4.1.4_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
978,5358,4.1.5_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
979,5358,4.1.5_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
980,5369,4.1.6_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
981,5369,4.1.6_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
982,5380,4.1.7_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
983,5380,4.1.7_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
984,5391,4.1.8_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
985,5391,4.1.8_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
986,5402,4.1.9_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
987,5402,4.1.9_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
988,5413,4.1.10_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
989,5413,4.1.10_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
990,5424,4.1.11_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
991,5424,4.1.11_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
992,5435,4.1.12_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
993,5435,4.1.12_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
994,5446,4.1.13_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
995,5446,4.1.13_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
996,5457,4.1.14_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
997,5457,4.1.14_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
998,5468,4.1.15_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
999,5468,4.1.15_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1000,5479,4.1.16_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1001,5479,4.1.16_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1002,5490,4.1.17_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1003,5490,4.1.17_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1004,5501,4.1.18_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1005,5501,4.1.18_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1006,5512,4.1.19_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1007,5512,4.1.19_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1008,5523,4.2.1_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1009,5523,4.2.1_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1010,5534,4.2.2_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1011,5534,4.2.2_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
1012,5545,4.2.3_Part#1_भाष्यम्,ವ್ಯಾಖ್ಯಾನ - ಇಲ್ಲಿ ನಿಮ್ಮ ಕನ್ನಡ ವ್ಯಾಖ್ಯಾನವನ್ನು ಬರೆಯಿರಿ,ka
1013,5545,4.2.3_Part#1_भाष्यम्,Commentary - Write your English commentary here,en
