id,adhikarana_id,field_type,content,language
"5883","Adhikarana_073","notes","Dvaita fundamental doctrine: Eternal bheda (distinction) is real, not illusory. Jivas never merge into Vishnu even in moksha. Individual existence continues eternally. This is Madhva's core teaching opposing Advaita.",
"5884","Adhikarana_073","references","Mundaka Upanishad 3.1.1, Katha Upanishad 1.3.1, Bhagavad Gita 2.12, 15.7",
"5885","Adhikarana_074","topic","ज्ञ - The jiva is the knower (jnata) and possesses real consciousness",
"5886","Adhikarana_074","samshaya","Is the jiva truly conscious, or is consciousness merely a property of matter (as materialists claim) or reflection of Brahman's consciousness (as some Vedantins say)?",
"5887","Adhikarana_074","purvapaksha","Consciousness is either produced by material combination (Charvaka), or is borrowed/reflected from Brahman (some Advaita interpretations).",
"5888","Adhikarana_074","siddhanta","According to Dvaita: Jiva possesses real, intrinsic consciousness (jnana-svarupa). Madhva establishes: (1) Consciousness is the essential nature (svarupa) of jiva, not a produced quality, (2) Each jiva's consciousness is real and eternal, not illusory or borrowed, (3) However, jiva's knowledge is limited and dependent on Vishnu's grace, unlike Vishnu's infinite omniscience, (4) The jiva knows through its consciousness but is also subject to ignorance and error due to its limitations. While Vishnu is self-luminous (svaprakasha) and illumines all, jivas have derivative consciousness (paraprakasha)—real but dependent. The jiva is truly the knower, experiencer, and agent, but all these functions depend on Vishnu's enabling presence as antaryamin.",
"5889","Adhikarana_074","notes","Dvaita realism about consciousness: Madhva rejects both materialism (consciousness from matter) and illusionism (consciousness as false). Jiva's consciousness is real but limited and dependent on Vishnu.",
"5890","Adhikarana_074","references","Katha Upanishad 2.2.15, Brihadaranyaka Upanishad 4.3.7, Bhagavad Gita 13.2",
"5891","Adhikarana_075","topic","उत्क्रान्ति - The jiva's departure from the body at death and its journey thereafter",
"5892","Adhikarana_075","samshaya","What happens to the jiva at death? Does it cease to exist, merge with Brahman, or continue as a distinct entity?",
"5893","Adhikarana_075","purvapaksha","At death, the jiva either perishes (materialism), or merges into Brahman temporarily or permanently (various Vedantic views).",
"5894","Adhikarana_075","siddhanta","According to Dvaita: At death, the jiva departs the body as a distinct entity and continues its journey. Madhva's teaching: (1) The jiva leaves through specific nadis (channels) based on its karma and spiritual state, (2) The jiva carries subtle impressions (samskaras) and karmic traces, (3) For bound souls: the jiva goes to heaven/hell for temporary enjoyment/suffering based on karma, then returns to earth for rebirth, (4) For liberated souls: the jiva travels via the path of light (devayana) to Vishnu's abode (Vaikuntha), never to return to samsara, (5) In all cases, the jiva maintains its individual identity—it never merges or dissolves. Even in moksha, the jiva exists eternally as a distinct, blissful devotee of Vishnu. The journey after death is real, not illusory.",
"5895","Adhikarana_075","notes","Dvaita eschatology: Jiva's individuality is eternal. No merging occurs at death or liberation. This establishes continuing personal relationship with Vishnu in moksha, distinguishing Madhva sharply from Advaita.",
"5896","Adhikarana_075","references","Chandogya Upanishad 5.10, Brihadaranyaka Upanishad 4.4.1-7, Bhagavad Gita 8.5-6, 8.23-26",
"5897","Adhikarana_076","topic","व्यतिरेक - The jiva exists independently of the elements and persists when they dissolve",
"5898","Adhikarana_076","samshaya","Is the jiva produced from and dependent on material elements, or does it exist independently?",
"5899","Adhikarana_076","purvapaksha","Materialist view: Consciousness arises from elements like wine from grapes. When elements dissolve, consciousness ceases.",
"5900","Adhikarana_076","siddhanta","According to Dvaita: The jiva is entirely independent of (vyatirikta) material elements. Madhva refutes materialism: (1) Jiva is conscious by nature, elements are inert—consciousness cannot arise from non-consciousness, (2) Jiva pre-exists the body and survives its dissolution, (3) Memory of past lives (seen in rare cases) proves jiva's continuity beyond one body, (4) Shruti repeatedly affirms atman's eternality: 'never born, never dies' (Gita 2.20). Elements combine to form the body as jiva's instrument, but jiva itself is not produced by elements. When elements dissolve at death, jiva continues. This establishes jiva as a distinct ontological category beyond matter.",
"5901","Adhikarana_076","notes","Dvaita anti-materialism: Madhva firmly establishes jiva's non-material nature. Consciousness is fundamental, not epiphenomenal. Jiva belongs to the conscious (chetana) category, elements to inert (jada).",
"5902","Adhikarana_076","references","Katha Upanishad 1.2.18, Bhagavad Gita 2.20-25",
"5903","Adhikarana_077","topic","पृथक्उपदेश - Separate instruction about jiva and Brahman in Upanishads proves their eternal distinction",
"5904","Adhikarana_077","samshaya","Why do Upanishads give separate instructions about jiva and Brahman if they are identical?",
"5905","Adhikarana_077","purvapaksha","Advaita: Separate instruction is due to ignorance. Ultimately jiva and Brahman are one.",
"5906","Adhikarana_077","siddhanta","According to Dvaita: Separate instruction proves eternal distinction (bheda). Madhva's argument: (1) Upanishads consistently describe jiva and Paramatman as two distinct entities (e.g., two birds in Mundaka), (2) Instructions like 'know the atman' and 'know Brahman' are given separately, indicating different objects of knowledge, (3) If jiva were identical with Brahman, instructing jiva to know Brahman would be meaningless, (4) The very possibility of ignorance in jiva proves distinction—Brahman cannot be ignorant. Separate scriptural treatment (prithag-upadesha) establishes separate reality. Jiva is always dependent knower, Vishnu is always independent omniscient controller. This eternal distinction is real (vastu-bheda), not merely conventional.",
"5907","Adhikarana_077","notes","Dvaita exegesis: Madhva uses scriptural structure itself as proof of duality. The persistent two-fold teaching in Upanishads isn't pedagogical convenience but reflects metaphysical reality.",
"5908","Adhikarana_077","references","Mundaka Upanishad 3.1.1, Brihadaranyaka Upanishad 3.7, Shvetashvatara Upanishad 1.6",
"5909","Adhikarana_078","topic","यावत् - The jiva's embodied existence continues until liberation (moksha)",
"5910","Adhikarana_078","samshaya","Does the jiva achieve liberation while still embodied, or only after final death?",
"5911","Adhikarana_078","purvapaksha","Advaita: Jnana immediately liberates; the body may continue but bondage ceases instantly (jivanmukti).",
"5912","Adhikarana_078","siddhanta","According to Dvaita: Complete liberation occurs only after the body falls (videhamukti). Madhva's position: (1) As long as the body exists, some connection with prakriti remains, hence complete freedom is impossible, (2) True moksha means reaching Vaikuntha and experiencing direct vision of Vishnu—this happens only after death, (3) While living, the devotee may have profound realization and freedom from fear, but full liberation awaits, (4) The jiva continues in embodied state 'until' (yavat) the prarabdha karma exhausts. Madhva does not accept jivanmukti in the Advaita sense. The highest living state is para-bhakti (supreme devotion), which culminates in videha-mukti after death. Then the jiva reaches Vaikuntha for eternal blissful service to Vishnu.",
"5913","Adhikarana_078","notes","Dvaita eschatology: No merging, no immediate liberation. The jiva's journey completes in Vaikuntha with eternal individual existence in Vishnu's presence. Moksha is reaching Vishnu, not becoming Vishnu.",
"5914","Adhikarana_078","references","Chandogya Upanishad 6.14.2, Bhagavad Gita 4.9, 8.5",
"5915","Adhikarana_079","topic","पुंस्त्व - The jiva is atomic in size (anu-parimana) yet pervades the body through consciousness",
"5916","Adhikarana_079","samshaya","What is the size of the jiva? Is it all-pervading like Brahman, or limited?",
"5917","Adhikarana_079","purvapaksha","Jiva is all-pervading (vibhu) like Brahman, or is the size of the body.",
"5918","Adhikarana_079","siddhanta","According to Dvaita: The jiva is atomic in size (anu). Madhva's reasoning: (1) If jiva were all-pervading, it would experience all bodies simultaneously—but each jiva experiences only one body, (2) If jiva were body-sized, it couldn't transmigrate to different-sized bodies, (3) Jiva is anu (atomic), residing in the heart region, but its consciousness (jnana-guna) pervades the entire body, (4) This explains how we feel sensations throughout the body though the jiva itself is located in one place. The atomic jiva differs from all-pervading Vishnu. Vishnu is vibhu (all-pervading), jivas are anu (atomic). This distinction is eternal and real. The jiva's atomic nature proves it is limited and dependent, never capable of independent omnipresence like Vishnu.",
